id	title	publisher	dateOfPublication	placeOfPublication	series
e39beda7-20b0-431c-9bcd-d371bdf0ab01	The theater in the fiction of Marcel Proust	Ohio State University Press,	[1966]	[Columbus] :	
a8cbb126-9127-49db-9e1c-28e3e9542941	Marcel Proust : romancier	Les Sept couleurs,	[1971-]	Paris :	
9821e05f-9b10-41f0-a50d-7474a4f284dd	The Dutch twins	Houghton, Mifflin Company,	[1911]	Boston :	
d3754637-ccf7-4501-857b-1493a0b3970d	On Gide's Promethee : private myth and public mystification	Princeton University Press,	1972.	[Princeton, N.J.] :	
3727a7c3-f14d-49d0-a7f1-32fc097888be	The unconsoled	A.A. Knopf :	1995.	New York :	
0b44df7a-c555-4a2c-9769-7a8b613051fd	The plutonium business and the spread of the bomb	Sierra Club Books,	©1984.	San Francisco :	
d1d30da3-3a76-4513-9f83-6a7f79c9b388	Gorilla	Knopf :	©1983.	New York :	
84dcb3e4-0e35-421a-9e6f-c04a5cd07bd3	Dawn of art, the Chauvet Cave : the oldest known paintings in the world	H.N. Abrams,	1996.	New York :	
9d95f68d-f035-47b8-b690-4904aa1cfd79	The eleventh commandment : the Phi Beta Kappa poem, Harvard University, June 11, 1956	The Bookbuilders Workshop,	1957.	Boston :	
d1badc6e-891a-485d-94ba-1708c91ce225	Die Auswanderer aus dem Furstentum Lippe (bis 1877) : Nach ungedruckten und gedruckten Quellen	Naturwissenschaftlicher und Historischer Verein fur das Land Lippe,	1980.	Detmold :	
12a54a00-9f88-499a-84de-5b87ddbce5a9	On Proust	Library Press,	1972.	New York :	
1e5de14b-cc9b-4c9b-b340-e3c93cad8151	Africans : the history of a continent	Cambridge University Press,	1995.	Cambridge [England] ;	
40130220-c4e7-4024-81f6-eecc063847c5	The manufactured crisis : myths, fraud, and the attack on America's public schools	Addison-Wesley,	©1995.	Reading, Mass. :	
be088cbc-9a8c-45a8-9de3-c10352927cbd	Nonequilibrium thermodynamics and its statistical foundations	Clarendon Press ;	1981.	Oxford :	
fd23d0bb-c470-48ce-9bc3-f44b14973e49	Political works of concealed authorship in the United States, 1789-1810 : with attributions	Shoe String Press,	1965.	Hamden, Conn. :	
542dbe35-6aa8-4636-98c3-bc483f5536fe	The last centuries of Byzantium, 1261-1453	Cambridge University Press,	1993	Cambridge [England] ;	
3509e60e-b5c3-449c-ad66-aab896b2d937	Mark Twain : a sumptuous variety	Vision Press ;	©1985.	London :	
7e2760c3-871d-4638-99f0-9403c984dc1c	The Mayo brothers	Crowell,	[1972]	New York :	
e058d351-cdcc-4c12-8c71-bc5dafee7080	The tyranny of numbers : mismeasurement and misrule	AEI Press,	1995.	Washington, D.C. :	
2b9c894b-36fd-4a25-81e0-066dfd75ff38	Reconstruction : speech of Hon. Thaddeus Stevens, of Pennsylvania, delivered in the House of Representatives of the United States, December 18, 1865	H. Polkinhorn & Son, Printers,	[1865]	Washington :	
0d5a2188-462a-4451-86a6-8c0752eb8124	Proust et le style	Lettres Modernes,	1970.	Paris :	
1a71bb81-65e8-451e-9c24-13c752895e14	Discipline in the schools : three decades of public opinion polling	National Education Association ;	[1985?]	Washington, D.C. :	
3abc4073-3f43-4f6b-8a7d-b0f335d7d169	Printemps au parking	B. Grasset,	1969.	Paris :	
9df2fc1e-cba6-458e-a3fe-ab1dc4532c78	Les Cerises d'Icherridene	B. Grasset,	1969.	Paris :	
65170e36-6491-4bae-a26c-01d89af3c69b	Leonard of Pisa and the new mathematics of the Middle Ages	Crowell,	[1969]	New York :	
2b9e3e04-baf4-48b1-8d15-97d3ae5a4b00	A tree of life : diversity, flexibility, and creativity in Jewish law	Published for the Littman Library by Oxford University Press,	1984.	Oxford [Oxfordshire] ;	
c76f8cac-882b-4d6f-9c63-e9b1e4e091c2	The two worlds of Marcel Proust	Russell & Russell,	[1968, ©1948]	New York :	
b6a833f2-e53e-4edc-89be-ed8e73239d5c	The prostitution of sexuality	New York University Press,	©1995.	New York :	
baf46b4f-8caa-44c2-9e6e-be110de4b7a5	Malraux	Plon,	[1971]	Paris :	
8ea93911-852d-4b38-b229-f63c708d9294	Inclusion confusion : a guide to educating students with exceptional needs	Corwin Press,	©1995.	Thousand Oaks, Calif. :	
f0a77979-1e01-4c01-8b10-424179894f86	Ford	Scribner,	1954-[63]	New York :	
a90d61a8-e81c-4f6e-9a2c-961edf8af38e	Reise in Ober-Pensylvanien und im staate Neu-York : von einem adoptirten mitgliede der Onéïda-nation	Voss,	1802.	Berlin :	
10549fe0-d440-41d6-9ba6-1e19b61d65a5	The world of music	Silver Burdett,	1995, ©1996.	Parsippany, N.J. :	
7e6e9533-a154-4268-b2cd-e3ac83e41ee9	Dictionary of film terms : the aesthetic companion to film analysis	Twayne Publishers ;	1994.	New York :	
82821c5c-dd55-4567-ab22-cbe3819ea948	Dictionary of women artists : an international dictionary of women artists born before 1900	G.K. Hall,	©1985.	Boston, Mass. :	
99fb0f23-0b51-4fec-a8d3-c29c2ddb0f93	Coffee, society, and power in Latin America	Johns Hopkins University Press,	1995.	Baltimore :	
9b01c8be-a903-4d3b-a0b7-4ce4d4a6b12e	Sherwood Anderson	Folcroft Press,	[1969]	Folcroft, Pa. :	
c26a76fd-adf0-4aad-849d-992cb2c84f70	Stress in childhood : an intervention model for teachers	Teachers College, Columbia University,	©1985.	New York :	
f5edda96-1a28-4e84-9277-9615500d069e	The nude and modern art	Citadel Press,	[1959]	New York :	
78762a05-bbe4-48b8-badc-69dfdedc7cb9	Of love and other demons	Knopf :	1995.	New York :	
5b5ea5b2-ee87-4372-ac4e-203119a93c85	Money : a suicide note	Viking,	1985, ©1984.	New York, N.Y. :	
491e1d14-de3d-442d-b4ae-daf528f64c75	Auswanderungen aus Baden und dem Breisgau : obere und mittlere rechtsseitige Oberrheinlande im 18. Jahrhundert archivalisch dokumentiert	Theiss,	1980.	Stuttgart ;	
7982d232-4dec-4660-acf0-c25cdc96c71d	Traditional nursery rhymes	Andrews and McMeel,	©1995.	Kansas City, Mo. :	
3a7e618b-f671-4e50-9d8c-90d229e071e1	The story of John Keats	Dutton,	[1963, ©1962]	New York :	
3d913312-da42-4134-9a97-d0e75be01f4c	The Middle East economy : decline and recovery : selected essays	Markus Wiener Publishers,	1995.	Princeton, N.J. :	
cb2689c7-e8b5-47fa-aa70-7adc65d4dca0	Edison at work : the Thomas A. Edison laboratory at West Orange, New Jersey	Hastings House,	[1969]	New York :	
8553070e-37b8-43f3-8487-1e3df347a71b	Arithmetic, on the principle of Hassler and Lecroix	Alexander V. Blake,	1841.	New York :	
84d81eac-5c34-4f03-bc3e-4d8bea93631f	Songs of the Susquehanna	Sherman & co., printers,	1901.	Philadelphia :	
866caf2d-b6db-4dcf-bc2e-63649d835e77	An alphabet of dinosaurs	Scholastic,	©1995.	New York :	
2ad534d9-abce-40ef-b62f-637356df34fe	The centurions	Dutton,	[1962, ©1961]	New York :	
df31fbce-35f4-40ca-98e0-b58d4c886204	The making of a Moonie : choice or brainwashing?	B. Blackwell,	1984.	Oxford ;	
6cd59c5e-70bd-4686-b37e-f9afade97ca5	The bachelors	Macmillan,	1960 [i.e. 1961]	null	
10135209-d715-4782-bc3f-a0653b946669	An album of Martin Luther King, Jr	F. Watts,	[1970]	New York :	
57c574c5-a600-4d40-8b9b-af62ea3ef5e1	Painted desert : a novel	Viking,	1995.	New York :	
bde6795c-0e88-4051-b9dc-a2be869fa9b7	Some of the kinder planets	Orchard Books,	1995, ©1993.	New York :	
77a61a45-2440-4dde-a2e3-87b910cf5103	Elements of chemistry : containing the principles of the science, both experimental and theoretical : intended as a text-book for academies, high schools, and colleges	Mark H. Newman & Co.,	1848.	New York :	
894c7b58-961d-409c-8a2d-b5a43b2e9a32	Freedom of mind, and other essays	Princeton University Press,	1971.	Princeton, N.J. :	
045a5e0f-c465-47b8-ae8b-becc87772bd0	Eleutheria : a play in three acts	Foxrock :	©1995.	New York :	
61e07ecd-4ccc-45da-8fd7-074dc8812264	Women and the political process in twentieth-century Iran	Cambridge University Press,	1995.	Cambridge [England] ;	
d7b5a143-0151-48a9-a5a3-12ac3bc9bb90	Classic poems to read aloud	Kingfisher,	1995.	New York :	
667254ef-2481-48a1-85eb-2b8eda438bc9	Pure poetry, impure politics, and Ezra Pound	Commentary,	1951.	New York :	
c008551c-92e5-4c7c-a8d0-37cb628a2827	The life and works of Otto Dix : German critical realist	UMI Research Press,	©1981.	Ann Arbor, Mich. :	
8e00eb7e-a2e8-4616-aeca-9694e6d6c4e6	Protest of the President against certain proceedings of the House of Representatives : Report	null	[1860]	[Washington],	
2c4512b0-2ace-48d2-bcbc-d0d74b89d620	Bound to violence	Harcourt Brace Jovanovich,	[1971]	New York :	
5e179b4c-86ff-4da4-a299-29d5db02e257	D. H. Lawrence : poems selected for young people	Viking Press,	[1967]	New York :	
29c708f6-8fe5-4fea-bdb6-95add4422fa7	The great god Pan : a biography of the tramp played by Charles Chaplin	Hermitage House,	[1952]	New York :	
7d815e1a-2ce6-47a3-bfa7-b6a60bdaa547	Environmental policy and biodiversity	Island Press,	©1994.	Washington, D.C. :	
7384d211-8a99-44c6-8e33-058e1e3e03be	Leadership and futuring : making visions happen	Corwin Press,	©1995.	Thousand Oaks, CA :	
eb632d3d-ed2b-4988-af13-44aad3e8cccf	The politics of manhood : profeminist men respond to the mythopoetic men's movement (and the mythopoetic leaders answer)	Temple University Press,	1995.	Philadelphia :	
b38389f3-816e-440e-ba87-ae2d8b7c0e09	The English ayre	Greenwood Press,	[1970]	Westport, Conn. :	
4eb4dea7-f3e3-4460-abc6-9c47b851ad4e	Two-way bilingual education : its purpose, promise, and possibility	null	1995.	null	
46eda738-0275-498f-8430-5ddf57149342	A sense of self : listening to homeschooled adolescent girls	Boynton/Cook Publishers,	©1995.	Portsmouth, NH :	
7a6ed1b3-90be-4fe3-b300-80e8f768a413	Art on my mind : visual politics	New Press :	©1995.	New York :	
fc4f9bcd-3abf-4276-bfad-ce1501f7c3d3	The nature of insight	MIT Press,	©1995.	Cambridge, Mass. :	
7b9d2f03-3c3c-44f4-90ab-23cb404d1080	Earthborn	TOR :	1995.	New York :	
79c860c1-23dc-41d3-ab8f-1da503b870ca	Paul Nizan: committed literature in a conspiratorial world	Princeton University Press,	1972.	Princeton, N.J. :	
dde6b295-3aca-42a3-a7c2-bfff48578e7f	Story-telling ballads : selected and arranged for story-telling and reading aloud and for the boys' and girls' own reading	Houghton Mifflin Company,	1920.	Boston ;	
087b177f-47c3-460c-8a7e-51bb1ace10e9	I am Spock	Hyperion,	©1995.	New York :	
d0cc6d78-cd1e-475a-8dee-2faaedd5ddae	Accordion breathing and dancing	University of Pittsburgh Press,	©1996.	Pittsburgh :	
e6daf511-aa91-45d2-b855-6ac9ebbdc831	Dead man's walk	G.K. Hall & Co.,	1996, ©1995.	Thorndike, Me. :	
f5e89a87-dc66-4556-9119-2dbdf0d22079	The year it rained : a novel	Macmillan,	©1985.	New York :	
b826cb30-9968-48a3-b341-7ea81c60c4c0	Women, property, and Islam : Palestinian experience, 1920-1990	Cambridge University Press,	1995.	Cambridge [England] ;	
e2f4bc5a-3fa0-4ef3-abff-c02abe5082fd	Indian merchants and Eurasian trade, 1600-1750	Cambridge University Press,	1994.	Cambridge [England] ;	
20711cde-975f-4bd2-ab18-9930aff3f171	Nouveau dictionnaire universel des arts et des sciences : Francois, Latin, et Anglois ... traduit de l'Anglois	Chez Francois Girard,	1753-1754.	Avignon :	
e0f1ecf1-3969-4f7b-8443-1e4e8f75f41b	The Polar Express	Houghton Mifflin Co.,	1985.	Boston :	
c40e4b7d-e5a2-401e-9d29-ac17534d45ed	For a child : great poems old and new	The Westminster Press,	[1947]	Philadelphia :	
b527fc91-1f8c-4db6-a852-95a458bae317	Susquehanna tales	William Maclay chapter, Sons of the American Revolution,	1955.	Sunbury, Pa. :	
e516ae5c-3679-40d5-b053-343fffca1d65	Main exhibition building	[publisher not identified],	1876(?)	[Place of publication not identified] :	
350b9317-df73-4271-bd88-3116bb78be2c	What planners do : power, politics, and persuasion	Planners Press :	©1994.	Chicago, Ill. :	
74251c8e-6e2b-456f-928e-5316f2f84f3e	Towards a high attic : the early life of George Eliot, 1819-1880	Holt, Rinehart and Winston,	[1971, ©1970]	New York :	
3f315bc6-59e6-4612-9f85-af69b95716e9	Iris Murdoch	Methuen,	1984.	London ;	
d72ec65a-54be-4b0b-8779-77390b89dc4d	Le Petit matin : roman	B. Grasset,	[1968]	Paris :	
87f2863e-8aa0-4ee5-bf9e-0d7fe5f39582	The pink glass swan : selected essays on feminist art	New Press :	©1995.	New York :	
3793a2f9-e0bb-483a-a4ca-1cc9829aa05c	Visiting Mrs. Nabokov and other excursions	Vintage Books,	1995.	New York :	
85191bbb-8f43-4d66-ac43-7baf26e12e4b	Arabic historical thought in the classical period	Cambridge University Press,	1994	Cambridge [England] ;	
fbbe8272-3ac7-4ab7-9c1b-a49b43010a77	Martin Luther King	Greenwillow Books,	©1995.	New York :	
73a0bc20-061e-4408-b3bb-3c6cde70749d	Œuvres complètes	Gallimard,	[1972-<©1998]>	[Paris] :	
4537ab9b-68b4-4678-99ea-050bbb8531e5	Le jardin des supplices	Fasquelle,	©1957.	Paris :	
4bda38b8-b96f-4b2c-8b9b-2ede59c316ca	La reflexion sur l'art d'Andre Malraux : origines et evolution	Klincksieck,	1972.	Paris :	
19503801-4517-4ae5-8894-abcba92abcd7	Shakespeare	Oxford University Press,	1986	Oxford [Oxfordshire] ;	
8ff80cc7-c6d2-4130-b720-6115b8d3008e	The evolution controversy in America	University Press of Kentucky,	©1994.	Lexington, KY :	
65ffcbc8-00ce-4fbd-bade-22bfc7b1d3e9	The bell that rang for freedom : the Liberty Bell and its place in American history	Dutton,	[1965]	New York :	
21dafeca-a86c-4ddd-89fb-0d7bff966860	Schools that work : America's most innovative public education programs	Plume,	1993, ©1992.	New York, N.Y., U.S.A. :	
947909fe-801c-4e23-a417-01e7250cad41	Eastern old-growth forests : prospects for rediscovery and recovery	Island Press,	1996.	Washington, D.C. :	
499db71a-906b-4475-9a26-5b7d6585f668	Sustainable development in third world countries : applied and theoretical perspectives	Praeger,	1996.	Westport, Conn. :	
55c45dd8-6d6a-4b15-98bc-fa9f31a5255d	Faces in the moon	University of Oklahoma Press,	©1994.	Norman :	
649f86bd-460b-4d26-bff3-4d5e3822d85d	In winter's shadow	Simon and Schuster,	©1982.	New York :	
15604196-8fe3-4312-9fec-954a2dfec702	Large-scale oceanographic experiments and satellites	D. Reidel Pub. Co. ;	©1984.	Dordrecht ;	
f3c0b745-5ace-43a3-82ef-bf84e6442ab6	Geological map of Pennsylvania [cartographic material]	Julius Bien,	1893.	New York :	
9b574870-f9f5-4cae-b880-81d0d34b57d0	When spring comes	Dutton Children's Books,	©1993.	New York :	
52414806-58de-4aff-937c-52eb917195a3	William Penn, American pioneer	Putnam,	[1968]	New York :	
1f5bbd1c-22b0-4fb5-b3a7-f76800ecca1d	Assessing student performance : exploring the purpose and limits of testing	Jossey-Bass Publishers,	©1993.	San Francisco :	
8e3c9a32-908b-4237-bd5f-d4ee37934325	The voyeur	Grove Press,	[1958]	New York :	
65b8c8d1-4549-49d6-9d04-d44fc33f90eb	Jack London : the pursuit of a dream	Crowell,	1962.	New York :	
3002c2ae-024b-417e-a404-5cb0c1448bd4	Deux Indiennes a Paris	Gallimard,	[1974]	[Paris] :	
c0fd9a0c-46e1-409a-be75-e8a084cf658d	The collected stories of Andre Maurois	Washington Square Press,	1967.	New York :	
c6ac3b53-3800-4015-95ba-6d84c518e5ff	Insects : life cycles and the seasons	Blandford ;	1994.	London :	
8c532130-2a21-462b-a14e-87c1faeac22a	Pragmatism : an open question	Blackwell,	1995	Oxford, UK ;	
5993380b-1b22-496a-8190-eb906a09167c	Le diner en ville : roman	A. Michel,	[1959]	Paris :	
001c1da3-34e7-475d-a1b0-8570cf9a10f8	Le cercle de famille : roman	B. Grasset,	[1932]	Paris :	
a8626913-ef9c-4eae-b6d7-cf3af5a9a1bf	Savage night	Vintage Books,	1991, ©1981.	New York :	
33cb1502-828e-4378-8bd2-98da4d67bd4c	Following Balanchine	Yale University Press,	©1995.	New Haven :	
cda4bd51-2540-4930-bad5-babd98f69a6f	Eating on the street : teaching literacy in a multicultural society	University of Pittsburgh Press,	©1993.	Pittsburgh :	
c09ec694-3d83-4618-8d15-baee0d754d6b	A dead man in Deptford	Carroll & Graf Publishers,	1995.	New York :	
f04299da-4829-4426-83e4-dbac31d184c2	Weather modification : science and public policy	University of Washington Press,	[1969]	Seattle :	
21535842-51a9-4e2c-9466-414d6ac0a656	The man who rediscovered America : a biography of John Wesley Powell	Weybright and Talley,	[1969]	New York :	
559ed396-2785-480f-abe7-653ae170077c	Visages du romancier	Lettres modernes,	1973.	Paris :	
46fcc834-1f3a-43fe-ae61-e6ca0dc93352	Les amitiés particulières : roman	Flammarion,	©1941.	Paris :	
9847a459-a950-4967-933d-124f05b23818	Hypersea : life on land	Columbia University Press,	[1994]	New York :	
1fabf6c0-5803-493c-a922-1c2b78d69e53	Paper : linking people and nature : the U.S. pulp, paper & paperboard industry	American Paper Institute,	[1992?]	Washington, D.C. :	
1e93bf0a-1026-4c87-9473-e51971598e46	Lucifer's hammer	Fawcett Crest,	1983, ©1977	New York :	
63f66baf-ce38-4f9a-b357-e8a5aec272c1	Indians of Pennsylvania	Penns Valley Publishers,	©1956.	State College, Pa. :	
a23ed78b-a1d5-4b71-9374-6f5ba10524c2	The little misery : (Le sagouin)	Eyre & Spottiswoode,	[1952, ©1951]	London :	
3b7feec3-c0ae-4abf-88f0-6ab706c0cbb7	Masculinity and aspiration : a validation of the Bem Sex Role Inventory. A thesis presented to the faculty of the Graduate School of Millersville University, in partial fulfillment of the requirements for the degree of Master of Science	University,	1985.	Millersville, Pa. :	
2008c106-27c3-4ae6-87f9-96badab355ca	The Book review digest	The H. W. Wilson company,	[1905]-	New York [etc.] :	
afbf327a-db4b-4697-8c40-393bce43feca	Alte deutsche Volksmarchen	[Winterhilfswerk des deutschen Volkes],	[between 1940 and 1949?]	[Place of publication not identified] :	
3d881700-2280-4910-81e7-d11c86cdd338	The music of Ruth Crawford Seeger	Cambridge University Press,	1995.	Cambridge [England] ;	
47979277-58c4-458c-ae0b-d84e5877d397	Women & alcohol in a highland Maya town : water of hope, water of sorrow	University of Texas Press,	1995.	Austin :	
aa6cb101-6bc3-4fd5-88ce-c1606347342f	The pursuit of certainty : religious and cultural formulations	Routledge,	1995.	London ;	
c1c40596-c714-4679-b6b5-1bf93f16bcd7	Future role of selected industrial arts activities for senior citizens : a research report presented to the faculty of the Department of Industrial Arts Education, Millersville State College, in partial fulfillment of the requirements for the degree of Master of Education	University,	1985.	Millersville, Pa. :	
273151d0-4a49-4fbf-acfe-cc50b716e4ff	The rest of the deer : an intuitive study of intuition	Astarte Shell Press,	©1993.	Portland, Me. :	
7126b7f5-9c44-4943-9f76-a94876f3f499	Malraux : une vie dans le siècle	Seuil,	1975, ©1973.	Paris :	
3b4eede1-56c3-4477-b06b-cae93c8679e0	Un assassin est mon ma^itre	Gallimard,	[1971]	[Paris] :	
fc9a0c1f-ba0b-4e05-afbf-eaac8cd4aa44	Emphyrio	Charles F. Miller, publisher,	©1995.	Lancaster, Pa. :	
7ef227fa-6a04-4eb0-8abd-8ddc054bd9a7	Girl on a pony	University of Oklahoma Press,	©1994.	Norman :	
